doc_id,chunk_id,chunk_index,idioma,texto_analise,idioma_detectado_light
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0054,54,es,"Speaker 1 - 57:41
 
 Ecos. OK, o sea que eso se nota. Entendemos que es una crema de eco, que es una línea Natura, como que esa 
construcción la logramos armar. ¿OK, y cuál sienten que es el mensaje que nos transmitió, o sea, de qué nos habló 
esta publicidad a través. 
 
 
 
 
 
Speaker 6 - 57:54
 
 Del cuidado de la piel? Crema corporal, porque se puso en el brazo. 
 
 
 
 
Speaker 3 - 58:02
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
41 / 91
 
 OK, yo entendí como un mensaje, entendí como un mensaje que es algo natural, como que más allá de que haya 
nombrado el componente, es como que lo entendí como algo. Como algo natural, como que usan, como que 
Natura, el nombre lo dice también, como que usan muchas cosas naturales de la naturaleza. 
 
 
 
 
Speaker 1 - 58:27
 
 OK, ¿Qué pasaba con la pregunta? A ver, se las voy a leer exactamente porque es media larga. ¿Dice y si pudieras 
sentir en tu piel lo que la Amazonia hace por vos? ¿Qué pasa con esa pregunta? 
 
 
 
 
 
Speaker 4 - 58:43
 
 Yo creo que cuando uno se imagina la amazona, ¿Que se imagina? Fuerza, revitalidad, energía. Entonces lo que",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0055,55,es,"regunta? 
 
 
 
 
 
Speaker 4 - 58:43
 
 Yo creo que cuando uno se imagina la amazona, ¿Que se imagina? Fuerza, revitalidad, energía. Entonces lo que 
está mostrando esta crema tiene eso. La amazona qué hace es el pulmón, es uno de los pulmones más grandes 
del mundo, es donde hay oxígeno, es donde todo es natural realmente. No hay contaminación como las que 
tenemos nosotros acá, no se, te está diciendo y probás algo sumamente natural, sentí lo que la Amazona hace, 
pero ahora en tu cuerpo, en tu piel. Por eso creo que es más corporal también esta crema. 
 
 
 
 
Speaker 1 - 59:31
 
 OK. Y las demás chicas, ¿Esa pregunta las interpela? ¿Les habla a ustedes? ¿Es una pregunta que le habla a otra 
gente? ¿Cómo lo ven? 
 
 
 
 
 
Speaker 3 - 59:43
 
 Para mí sí es una pregunta en general. 
 
 
 
 
Speaker 1 - 59:49
 
 Sí. 
 
 
 
 
 
Speaker 2 - 59:50
 
 Elohim No, A mí me parece que es como más una propuesta y me parece que es más interesante que las otras, 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
42 / 91
que tiene que ver más con la voluntad de uno o el que compra. Y esta es como mira, te ofrezco esta",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0056,56,es,"ting created at: 18th Mar, 2026 - 10:07 PM
42 / 91
que tiene que ver más con la voluntad de uno o el que compra. Y esta es como mira, te ofrezco esta novedad que 
es como algo. 
 
 
 
 
 
Speaker 5 - 01:00:09
 
 Es mejor que las otras preguntas. Ahora que la comparo. 
 
 
 
 
Speaker 1 - 01:00:12
 
 A ver, 
 
 
 
 
 
Speaker 5 - 01:00:17
 
 Lo mismo que dice Eloisa, ¿Que es lo que la Amazonia va a hacer por vos? Te estaban dando algo natural, como 
dijo Estela. 
 
 
 
 
 
Speaker 4 - 01:00:28
 
 Yo lo que veo que ella te hace la pregunta y te dice es natural, pero tiene ácido hialurónico. 
 
 
 
 
 
Speaker 5 - 01:00:36
 
 No, igual el ácido hialurónico es natural porque lo tenemos en el cuerpo, solo que. 
 
 
 
 
 
Speaker 4 - 01:00:43
 
 Y es la naturaleza natural, más esto que es lo que uno va perdiendo con lo que es el tiempo y quehaceres de cada 
día. Entonces te dice es sumamente un componente, mirá lo que te ofrezco, que es lo que todo el mundo, como 
hablamos recién, que está súper de moda el ácido hialurónico, más esto que es sumamente natural, que por 
supuesto después nos sigue diciendo qué componente tiene. ¿Pero cuando uno dice Amazona, a qué se remonta 
lo que recién",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0057,57,es,"sumamente natural, que por 
supuesto después nos sigue diciendo qué componente tiene. ¿Pero cuando uno dice Amazona, a qué se remonta 
lo que recién hablamos? ¿Energía, naturalidad y todo eso? Creo que a eso apunta. 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
43 / 91
 
 
 
 
Speaker 1 - 01:01:18
 
 OK, OK. Es como que los otros nos invitan a cuestionarnos en algo que tiene que ver con nuestras rutinas o con 
las cosas que nos gustan, como puede ser una arruga o una línea de expresión o el paso del tiempo, que es medio 
una cuestión inevitable. Esta como que es más. Yo me quedé pensando en esto que decía, lo hizo como más 
asociado a una cosa de disfrute, como que me invita a probar algo que me va a hacer bien, pero que tiene que ver 
con algo más hasta sensorial, como más de disfrutar. 
 
 
 
 
 
Speaker 4 - 01:01:48
 
 Que tiene aroma me parece la crema, porque nada, el Amazonas de por sí debe tener su aroma natural. Entonces 
me parece que apunta a eso, a que esto es opcional, por eso. 
 
 
 
 
 
Speaker 5 - 01:02:00
 
 Te lo dije, la sensación de que tenía aroma. Hasta color. 
 
 
 
 
 
Speaker 4 -",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0058,58,es,"a que esto es opcional, por eso. 
 
 
 
 
 
Speaker 5 - 01:02:00
 
 Te lo dije, la sensación de que tenía aroma. Hasta color. 
 
 
 
 
 
Speaker 4 - 01:02:09
 
 El color. 
 
 
 
 
Speaker 1 - 01:02:12
 
 Es como más sensorial. OK. 
 
 
 
 
 
Speaker 5 - 01:02:14
 
 Dicho también los ruidos. Unos ruidos como si estuvieras en el aire libre. La naturaleza. Exacto. 
 
 
Speaker 1 - 01:02:23
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
44 / 91
 
 
 ¿OK, y de los componentes del producto, qué entendieron chicas? Si yo les preguntara de qué está hecha esta 
crema o qué hace esta crema por mí, además de hidratarme el cuerpo, 
 
 
 
 
 
Speaker 5 - 01:02:36
 
 Puede ser que decía 100 ácido hialurónico. 
 
 
 
 
 
Speaker 2 - 01:02:40
 
 Lo que decía era que promovía la producción de ácido hialurónico en la piel autoproducida, digamos. Promovía 
eso. Y después hablaba de esta fruta o esta semi. No explica qué es, pero dice que es un componente del cúcuma 
o algo así. 
 
 
 
 
Speaker 1 - 01:03:03
 
 Es una fruta que es común para. 
 
 
 
 
 
Speaker 2 - 01:03:05
 
 Nosotros, pero a diferencia de las otras te explica",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0059,59,es,"Speaker 1 - 01:03:03
 
 Es una fruta que es común para. 
 
 
 
 
 
Speaker 2 - 01:03:05
 
 Nosotros, pero a diferencia de las otras te explica casi el mismo tiempo. Te explica qué tiene y qué hace, te dice 
cuál es el componente, que es algo raro, ya de por sí te da curiosidad decir, bueno, ¿De qué se trata esto? Y te dice 
que promueve la producción de ácido hialurónico en la propia piel. Entonces es como algo novedoso. 
 
 
 
 
 
Speaker 5 - 01:03:30
 
 Claro, se ve como algo súper exótico, kuruma, porque no sabemos lo que es. A mí me da ganas de buscarlo. No es 
lo mismo que te digan manzana o banana. 
 
 
Speaker 1 - 01:03:40
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
45 / 91
 
 OK, OK, perfecto. OK. ¿Hay algo acá novedoso para la marca Natura o nos pasa con hacer las publicidades que 
sentimos que es un poco más de lo mismo, tanto el mensaje como la estética? Digo, ¿Sienten que hay algo 
nuevo? 
 
 
 
 
 
Speaker 6 - 01:03:57
 
 Los mismos colores, creo. Bueno, no los mismos, pero está bien. 
 
 
 
 
Speaker 1 - 01:04:03
 
 Pero no hay nada que uno cuando lo vea diga ay che, no estoy acostumbrada",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0060,60,es,"reo. Bueno, no los mismos, pero está bien. 
 
 
 
 
Speaker 1 - 01:04:03
 
 Pero no hay nada que uno cuando lo vea diga ay che, no estoy acostumbrada a que Natura muestre esto o a que 
Natura cuente. Es como que está como alineado con lo que uno tiene como guardado de lo que conoce la marca. 
Ahora, desde chicas, ¿Estas publicidades las ven parecidas a otras marcas? ¿Digo, podrían ser comerciales de 
otras marcas de cuidado personal o de productos para la belleza o son como muy. 
 
 
 
 
 
Speaker 5 - 01:04:32
 
 Natura, 
 
 
 
 
 
Speaker 4 - 01:04:33
 
 Natura por qué mantiene su línea? Que a veces uno puede decir, bueno, busco otra cosa, pero Natura a lo largo de 
los años mantuvo su línea, entonces te da una confianza de que no va a alterar su producto por la moda que 
puede empujar hoy la sociedad. Entonces mantiene su línea por eso mismo y creo que eso es muy válido en un 
sistema tan trabajado que tenemos hoy en día de tanta competencia Natura ha logrado. ¿Por eso vemos una 
propaganda y parece igual a la otra, pero sabe que es Natura, que es la esencia de Natura? Esa propaganda, por 
más que no veamos algo totalmente distinto a otras propagandas, pero sabemos que es",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0061,61,es,"que es Natura, que es la esencia de Natura? Esa propaganda, por 
más que no veamos algo totalmente distinto a otras propagandas, pero sabemos que es Natura. Por los colores y 
no en propagandas de pinturas. Ha sumado también lo que vimos hoy, ruidos, sonidos, ha ido a un bosque 
mostrándote que entonces mantiene la línea. 
 
 
 
 
 
Speaker 4 - 01:05:31
 
 Ahora es una crema, pero antes yo me acuerdo que eran árboles altos que estaban en pintura, entonces sigue 
siendo Natura. 
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
46 / 91
 
 
 
Speaker 1 - 01:05:37
 
 OK, OK, perfecto. 
 
 
 
 
 
Speaker 4 - 01:05:44
 
 Yo creo que Fructis Garnier. 
 
 
 
 
 
Speaker 2 - 01:05:52
 
 Puede ser más el último, pero porque también tratan de cosas naturales, OK. 
 
 
 
 
Speaker 1 - 01:05:59
 
 Como que hace esto en el shampoo, digamos, los productos de cuidado capilar. OK, perfecto. Chicas, dos o tres 
palabras que podrían definir esta publicidad. ¿Cuáles se les ocurre? 
 
 
 
 
 
Speaker 3 - 01:06:10
 
 Naturaleza. 
 
 
 
 
 
Speaker 6 - 01:06:11
 
 Naturaleza. 
 
 
 
 
Speaker 1 - 01:06:13
 
 Yo lo veo como frutal, o",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0062,62,es,"Speaker 3 - 01:06:10
 
 Naturaleza. 
 
 
 
 
 
Speaker 6 - 01:06:11
 
 Naturaleza. 
 
 
 
 
Speaker 1 - 01:06:13
 
 Yo lo veo como frutal, o sea, algo frutal, energía. 
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
47 / 91
 
 
 
 
Speaker 4 - 01:06:19
 
 Es revitalizador verlo. 
 
 
 
 
Speaker 1 - 01:06:22
 
 OK. Esto que vos hablabas como que refrescante. Claro, como lo que uno siente con el pulmón del planeta que 
decías. OK, refrescante. Perfecto chicas. Genial, genial. Bueno, ahora vamos a ver unas gráficas, algunas van a ser 
gráficas que van a ver que coinciden con los comerciales que vimos y cuando terminamos de ver esas, vamos a 
ver algunas que son como distintas, que suman otro tipo de información, no van a tener que escribir más. Así que 
nada, eso se los digo para que se relajen. Vamos a empezar por la de Kronos. Las gráficas es también para que 
las miremos un poco en este sentido, orientadas a ver qué nos dicen sobre la marca, si nos cuentan cosas nuevas, 
qué pasa con esto del EC, si toma algún protagonismo, si les parece. 
 
 
 
 
Speaker 1 - 01:07:15
 
 Eso les quería preguntar,",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0063,63,es,"uentan cosas nuevas, 
qué pasa con esto del EC, si toma algún protagonismo, si les parece. 
 
 
 
 
Speaker 1 - 01:07:15
 
 Eso les quería preguntar, estaba pensando antes de pasar a las gráficas, ¿Sienten que este e s es algo que ya 
usaron algunas marcas? Pueden ser marca de cualquier cosa. ¿Es un recurso novedoso o es un recurso que 
ustedes sienten que lo pudo haber usado algo parecido alguna otra marca o igual capaz ahora me acordé de. 
 
 
 
 
 
Speaker 5 - 01:07:33
 
 Él y si esta semana te toca a vos, era la quiniela, algo de me parece el Loto, el Kini, eso. 
 
 
 
 
Speaker 1 - 01:07:45
 
 No sé cuál, pero era una de esas que sí? OK. Como que te pregunta como para que te quedes pensando de por 
qué yo no. ¿Alguna otra se les ocurre? 
 
 
 
 
 
Speaker 4 - 01:07:57
 
 Si vos no lo hiciste, te lo perdés y si me entiendes. Dale. Pero en Natura no es algo que no hayamos visto, no es 
algo novedoso. La pregunta que está haciendo en las diferentes propagandas. No, no es novedoso, pero va con el 
contenido que quiere vender, con lo que quiere hablar el producto. 
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0064,64,es,"lo que quiere hablar el producto. 
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
48 / 91
 
 
 
Speaker 1 - 01:08:25
 
 OK. Bueno, les voy a mostrar la gráfica, la voy a poner grande para llegar a la parte de información de producto y 
cualquier cosa. ¿Ahora hemos dice Y si fueras más amiga del tiempo? Acá a lo mejor podemos ver igual con más 
profunda pregunta después dice Naturacronos, potente reductor de todo tipo de arrugas, reducción comprobada 
de arrugas y líneas de expresión en tan solo dos semanas. Dice Biociencias, activos de la biodiversidad brasileña 
combinados con un potente que juntos estimulan el colágeno, la elastina y el ácido hialurónico para que te sientas 
bien a cualquier edad. ¿Qué pasa con esta gráfica chicas? ¿Qué les hace pensar qué les gusta qué no? 
 
 
 
 
 
Speaker 4 - 01:09:13
 
 Ahora entiendo los colores, según lo que vos leíste de la información, usa mucho palabras potentes, fuertes, 
cuando uno lee potente, fuerte, mi mente enseguida asocia colores fuertes como rojo, bordó, naranja, un cartel de 
stop es rojo porque quiere llamar tu atención, porque es algo importante,",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0065,65,es,"e enseguida asocia colores fuertes como rojo, bordó, naranja, un cartel de 
stop es rojo porque quiere llamar tu atención, porque es algo importante, entonces creo que va a los colores 
porque te está diciendo que realmente tiene esta información. Hace un montón de cosas, Hace un montón de 
cosas y usa mucho las palabras fuerte, potente y no me acuerdo otras palabras que habías leído que muestra 
como que es mucho, es fuerte. 
 
 
 
 
Speaker 1 - 01:09:53
 
 OK, perfecto. ¿Qué más les hizo pensar chicas enseguida. 
 
 
 
 
 
Speaker 3 - 01:09:59
 
 Que la reducción lo hacen dos semanas, es como queda una invitación también a probarlo para ver si realmente 
son dos semanas? ¿Y también la pregunta y si fueras más amiga del tiempo? También es como que la frase esa 
que dice el no, ya lo tenés, entonces es como que acá te preguntan y sí, como que vayas por el sí, eso lo veo yo. 
 
 
 
 
Speaker 1 - 01:10:25
 
 OK, OK. 
 
 
 
 
 
Speaker 2 - 01:10:29
 
 ¿A mí me da la sensación de que, o sea, uniendo como las tres preguntas, el easy tan grande es como que está 
marcando como una línea o algo nuevo que quieren intentar, que trata más como de reinventarse o como de 
Meeting Title:",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0066,66,es,"tan grande es como que está 
marcando como una línea o algo nuevo que quieren intentar, que trata más como de reinventarse o como de 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
49 / 91
animarse a probar cosas nuevas? ¿O sea, eso fue la percepción que tuve cuando lo vi así grande, diferente, o sea 
como empezar todas las prendas con easy y después que vaya cambiando me dé esa sensación, OK? 
 
 
 
 
Speaker 1 - 01:11:07
 
 ¿Como que es una cosa que quiere imponer como un estilo para? ¿Si fuera así chicas, les parece que es 
interesante? ¿No es interesante como lo ven? 
 
 
 
 
 
Speaker 5 - 01:11:19
 
 Yo creo que es un acierto. 
 
 
 
 
Speaker 1 - 01:11:21
 
 ¿Por qué flor? Un acierto porque te invita, ya la. 
 
 
 
 
 
Speaker 5 - 01:11:26
 
 Pregunta te invita a que vos te respondas y digas ¿Y por qué no me hago miedo del tiempo? No vas a decir, bueno, 
no, como que te hace participar, no te interroga, que sea una pregunta, 
 
 
 
 
 
Speaker 4 - 01:11:41
 
 A plantearte muchas preguntas. Aparte de eso, tengo que empezar, tengo que ver y todo eso también lo. 
 
 
 
 
 
Speaker 3 - 01:11:51
 
 Que yo veo",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0067,67,es,"A plantearte muchas preguntas. Aparte de eso, tengo que empezar, tengo que ver y todo eso también lo. 
 
 
 
 
 
Speaker 3 - 01:11:51
 
 Que yo veo que quiero aportar es que son componentes como que se usan, como que se están usando mucho 
ahora, son como lo que es probiótico, lo que es colágeno, son componentes ahora muy de moda. 
 
 
Speaker 4 - 01:12:12
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
50 / 91
 
 
 
 Yo algo que veo, que no sé lo voy a decir, me hubiese gustado que pongan a la otra persona en la propaganda, no 
sé si después era el folleto del catálogo, a la mujer que estaba en la propaganda. 
 
 
 
 
Speaker 1 - 01:12:26
 
 ¿Por qué? 
 
 
 
 
 
Speaker 4 - 01:12:27
 
 Porque yo veo a esta mujer y ya su piel no necesita ese serum. Porque yo veo a una mujer afroamericana, ya de 
por sí la piel de ella es diferente a la Tiene mejor piel. 
 
 
 
 
 
Speaker 5 - 01:12:38
 
 Tienen mejor piel, tienen piel más gruesa, más arruga, menos. 
 
 
 
 
 
Speaker 4 - 01:12:43
 
 Vendería más el producto que ella. Eso es lo que yo noto. ¿Me gustaría el producto con la otra. 
 
 
 
 
Speaker 1 - 01:12:49",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0068,68,es,"aker 4 - 01:12:43
 
 Vendería más el producto que ella. Eso es lo que yo noto. ¿Me gustaría el producto con la otra. 
 
 
 
 
Speaker 1 - 01:12:49
 
 Mujer, o sea, vos sentís como el efecto es como cuando te ponen una chica muy joven y te dicen que vas a quedar 
así, no? Le ves una arruga y decís claro, 
 
 
 
 
 
Speaker 4 - 01:12:58
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
51 / 91
 No le acertaron porque es una mujer, no lo necesita. No lo necesita. Ellos no tienen lo que tiene la mujer de por sí 
de acá Argentina, que gestualizamos y las marcas realmente son más profundas que las de ellas en lo que es acá 
en los pómulos. Entonces yo creo que sería más natural la otra mujer de la propaganda. 
 
 
 
 
Speaker 1 - 01:13:22
 
 OK, chicas, ¿Y qué pasa con la información del producto? Acá nos habla. Yo se los leí todo porque hay una letra 
que está más chiquita y no sé cuánto se llega a leer, sobre todo las que están desde el teléfono. Pero cuéntenme, 
¿Es información suficiente? ¿Les cuenta algo en particular sobre el producto? Creo que Eloise, creo que era Eloisa 
o May, No, May me parece que era la que",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0069,69,es,"formación suficiente? ¿Les cuenta algo en particular sobre el producto? Creo que Eloise, creo que era Eloisa 
o May, No, May me parece que era la que estabas diciendo, que son como ingredientes que se están usando 
mucho ahora. ¿Qué pasa con eso? ¿Es suficiente? No es suficiente, nos falta información, nos sobra. 
 
 
 
 
 
Speaker 4 - 01:13:53
 
 La información es buena, lo que sí, no sé si será creíble que sea. 
 
 
 
 
 
Speaker 5 - 01:13:58
 
 En dos semanas, eso es lo quería decir yo. Parece que es muy poquito. Dos semanas. 
 
 
 
 
 
Speaker 4 - 01:14:04
 
 Es como que suena que es algo. 
 
 
 
 
 
Speaker 5 - 01:14:06
 
 Mágico y no existe la magia. 
 
 
 
 
 
Speaker 4 - 01:14:09
 
 Claro, eso lo obviaría porque es donde hace ruido lo otro no, porque es lo que venimos escuchando, los otros 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
52 / 91
componentes y que sabemos que a un largo plazo y como está vendiendo Natura un cuidado temprano y no muy 
temprano, hay una solución de llevar, de acompañar el tiempo, pero dos semanas no. 
 
 
 
 
 
Speaker 2 - 01:14:35
 
 No. 
 
 
 
 
Speaker 1 - 01:14:36
 
 OK.",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0070,70,es,"hay una solución de llevar, de acompañar el tiempo, pero dos semanas no. 
 
 
 
 
 
Speaker 2 - 01:14:35
 
 No. 
 
 
 
 
Speaker 1 - 01:14:36
 
 OK. ¿Y no pudo haber descubierto una fórmula Natura que haga esto? Es poco creíble en general para el universo 
de las cremas. 
 
 
 
 
 
Speaker 5 - 01:14:51
 
 Para mí es poco creíble en general, o sea, está bien. Bueno, está bien porque dice reducción, no dice que las va a 
borrar. Sabemos que casi nada las gorras, salvo el bisturí, Disminución, reducción, Eso está bien porque sí puede 
ser como que. 
 
 
 
 
Speaker 1 - 01:15:15
 
 Uno empieza a ver efectos, el cómo. 
 
 
 
 
 
Speaker 4 - 01:15:19
 
 Estela que lo que ahora tienen en contra las cremas, el plasma. Y yo creo que las cremas tienen que buscar una 
fórmula porque el plasma lo que está haciendo esto, realmente borrar de una vez y por todas. Entonces creo que 
sí tienen que buscar una fórmula que acentúe las arrugas o las marcas de expresión. Una muy buena fórmula en 
dos semanas no creo, pero en un mayor tiempo puede ser que sí. En una frecuencia de todos los días, teniendo un 
hábito de ponerse las cremas, sí se han visto resultados. 
 
 
 
 
Speaker 1 - 01:16:02
 
 OK,",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0071,71,es,"sí. En una frecuencia de todos los días, teniendo un 
hábito de ponerse las cremas, sí se han visto resultados. 
 
 
 
 
Speaker 1 - 01:16:02
 
 OK, perfecto Chicas, ¿Y qué pasa con la estética de esta gráfica? ¿Les gusta o no les gusta? ¿Tiene que ver con 
Natura, no tiene que ver con Natura? 
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
53 / 91
 
 
 
 
Speaker 3 - 01:16:12
 
 Sí, para mí tiene que ver y a mí me gusta en particular. 
 
 
 
 
Speaker 1 - 01:16:17
 
 ¿Desde dónde sentís que tiene que ver? ¿Qué encuentran que hay acá de natura que ustedes dicen? Bueno, esto 
es como típico de Natura. 
 
 
 
 
 
Speaker 3 - 01:16:24
 
 Y yo veo los colores también hay. Se ve como. Yo creo que es como una planta, algo que hay atrás, eso lo veo 
como relacionado con Natura. Y bueno, también se ve como la consistencia del serum. 
 
 
 
 
Speaker 1 - 01:16:42
 
 OK. 
 
 
 
 
 
Speaker 2 - 01:16:44
 
 Me parece que también la modelo tiene que ver mucho con Natura Y esto de que esté tan grande en la hoja, 
porque supongo que es una hoja, también me parece que es como característico de Natura. Y la gama de colores,",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0072,72,es,"sto de que esté tan grande en la hoja, 
porque supongo que es una hoja, también me parece que es como característico de Natura. Y la gama de colores, 
que sea como toda una gama de colores, es algo que hacen mucho para los. 
 
 
 
 
Speaker 1 - 01:17:10
 
 ¿Hay algo nuevo, diferente acá para Natura? Digo, ¿Hay algo que ustedes sientan que sea novedoso o es todo 
renatura y es como lo mismo de siempre para mí? 
 
 
 
 
Speaker 3 - 01:17:20
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
54 / 91
 
 Lo de las dos semanas. 
 
 
 
 
Speaker 1 - 01:17:22
 
 ¿Lo de las dos semanas como que no habla de eso Natura decís habitualmente o porque nadie lo promete? 
 
 
 
 
 
Speaker 3 - 01:17:30
 
 No, yo creo que Natura en otras marcas siento que sí. 
 
 
 
 
 
Speaker 5 - 01:17:39
 
 Ni vea. Creo que había cuando tenía la crema para celulitis que prometían efectos inmediatos, te marcaba un 
tiempo. 
 
 
 
 
Speaker 1 - 01:17:47
 
 OK. 
 
 
 
 
 
Speaker 5 - 01:17:48
 
 Sí, no me acuerdo cuánto era, pero yo lo escuché en otras marcas de prometer no sé, tantas semanas o meses. 
 
 
 
 
Speaker 1 - 01:18:01
 
 Bueno chicas,",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0073,73,es,"o me acuerdo cuánto era, pero yo lo escuché en otras marcas de prometer no sé, tantas semanas o meses. 
 
 
 
 
Speaker 1 - 01:18:01
 
 Bueno chicas, dos o tres palabras para definir esta gráfica. ¿Qué palabras sienten que podrían caracterizar o 
representar lo que ustedes ven acá en esta gráfica? ¿Qué palabras? 
 
 
 
 
Speaker 4 - 01:18:14
 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
55 / 91
 
 Esta gráfica, a diferencia de la propaganda, es muy imponente. No tiene elegancia, no es sobria, pero es 
imponente. En la postura que está la mujer, se puede ver que la mujer coma la cintura. Yo creo que seguiría con la 
línea de la propaganda. 
 
 
 
 
Speaker 1 - 01:18:31
 
 OK, OK. ¿Qué otra palabra se les ocurre, chica? 
 
 
 
 
 
Speaker 5 - 01:18:36
 
 Seguridad. Como que transmite seguridad la pose y ya. La seguridad de que el producto va a actuar, de que va a 
funcionar. 
 
 
 
 
Speaker 1 - 01:18:48
 
 ¿Cuál más se les ocurre chicas? ¿Alguna otra palabra para definir o caracterizar esta gráfica? 
 
 
 
 
 
Speaker 5 - 01:18:58
 
 Poder Poderoso. 
 
 
 
 
Speaker 1 - 01:19:00
 
 OK, perfecto. Bueno, les voy",mixed
doc_6da518659b1ee271,doc_6da518659b1ee271_ch_0074,74,es,"definir o caracterizar esta gráfica? 
 
 
 
 
 
Speaker 5 - 01:18:58
 
 Poder Poderoso. 
 
 
 
 
Speaker 1 - 01:19:00
 
 OK, perfecto. Bueno, les voy a mostrar la de todo día, a ver qué pasa con esta otra. Las voy a poner un poquito más 
grande y ahora después la vuelvo con mi cosa chica, si las puedo ver mejor. ¿Qué onda esta? Dice Y si no te 
dejarás para mañana. Crema corporal nutritiva Natura todo día, toda noite te ayuda a dormir mejor mientras cuidas 
tu piel. Nueva fragancia relajante de té de manzanilla y lavanda. Producto vegano. ¿Qué onda esta otra? 
 
 
 
 
 
Speaker 2 - 01:19:35
 
 Y acá me parece que da más información de lo que tiene, entonces ahora entiendo un poco más por qué hablaba 
de que sea relajante. Como que le daba mucha importancia eso de que te puedes ir a dormir mientras cuidas tu 
piel, pero es porque es relajante, tiene té de manzanilla y lavanda, un poco más sentido. Además se condice 
Meeting Title: 
Q8_Rosacea_ARG_0504_14h30_2540años_C3_Otrasmarcas....
Meeting created at: 18th Mar, 2026 - 10:07 PM
56 / 91
también con el color que se violeta, que es de lavanda, que es relajante, que es para la noche. 
 
 
 
 
 
Speaker 5 - 01:20:08
 
 Es algo que",mixed
