doc_id,chunk_id,chunk_index,idioma,texto_analise
doc_74ca043fafaaea8d,doc_74ca043fafaaea8d_ch_0012,12,pt,"11:07
 
 É, o refil. Amei o refil. O que mais, gente? Vocês acham que vai chamar a atenção? Muito. Essa mudança. As 
consumidoras vão se interessar? Vai ser uma coisa que vai chamar a atenção? Por quê? O que chama a atenção? 
Algo novo, né? Algo novo. Algo diferente. 
 
 
Meeting Title: DG7_Anima_0712_13h00.mp3 Meeting created at: 18th Mar, 2026 - 4:42 PM
8 / 107
 
 
 
 
Speaker 2 - 11:30
 
 Moderno. Mas se pensar, o refeio consegue ficar assim? De pezinho, refeio? Sim, sim, consegue. 
 
 
 
 
Speaker 1 - 11:38
 
 E tal, pensa que aquele ali também tá em pezinho, né? O de plástico. 
 
 
 
 
 
Speaker 2 - 11:42
 
 Mas ele, o original, o que a gente não fica, o de hidratante, não fica em pé. 
 
 
 
 
Speaker 1 - 11:49
 
 Não, não, mas esse vai ficar. 
 
 
 
 
 
Speaker 2 - 11:50
 
 Esse vai ficar. 
 
 
 
 
Speaker 1 - 11:53
 
 Muito bom. Bom. 
 
 
 
 
 
Speaker 2 - 11:54
 
 Tá atraente, né? 
 
 
Meeting Title: DG7_Anima_0712_13h00.mp3 Meeting created at: 18th Mar, 2026 - 4:42 PM
9 / 107
 
Speaker 1 - 11:56
 
 Tá atraente. Tá atraente mesmo. Tá atraente. Legal. O que vocês gostaram? O que vocês acharam positivo aí? 
Vamos lá, fazer uma lista. 
 
 
 
 
 
Speaker 2 - 12:04
 
 Formato"
doc_d26ac17df9e509e7,doc_d26ac17df9e509e7_ch_0005,5,pt,"Speaker 4 - 05:35
 
 Obrigada. 
 
 
 
 
 
Speaker 3 - 05:38
 
 Pode ser eu. Oi, Lidiane, vai lá, Lidiane. 
 
Meeting Title: DG2 - Gaia II 2.m4a Meeting created at: 18th Mar, 2026 - 11:56 AM
4 / 172
 
 
 
Speaker 1 - 05:41
 
 Lidiane, olá, tudo bem? Eu me chamo [NOME], eu falo aqui de Porto Alegre, Rio Grande do Sul. eu sou [NOME] e 
é isso, prazer. 
 
 
 
 
 
Speaker 3 - 05:56
 
 Se você pudesse se descrever em uma palavra, que palavra seria? 
 
 
 
 
Speaker 1 - 06:01
 
 eu sou [NOME], sou bem comunicativa. 
 
 
 
 
 
Speaker 3 - 06:06
 
 Legal, prazer, bem-vinda. 
 
 
 
 
Speaker 1 - 06:08
 
 Obrigada, obrigada igualmente. 
 
 
 
 
 
Speaker 3 - 06:11
 
 Cássia. 
 
 
 
 
 
Speaker 5 - 06:12
 
 Eu. Meu nome é Cássia, tenho [IDADE] anos, sou de Recife. Atualmente, eu estou trabalhando como autônoma, tenho 
uma pequena loja online. Arroba. É isso. 
 
Meeting Title: DG2 - Gaia II 2.m4a Meeting created at: 18th Mar, 2026 - 11:56 AM
5 / 172
 
 
 
 
 
Speaker 3 - 06:32
 
 Que palavra você usaria para se descrever, Cássia? 
 
 
 
 
 
Speaker 5 - 06:36
 
 Eu acho que intensa. 
 
 
 
 
 
Speaker 3 - 06:39
 
 Prazer, bem-vinda. Alana. 
 
 
 
 
 
Speaker 6 - 06:41
 
 Oi, bom"
doc_25b8560e3c990709,doc_25b8560e3c990709_ch_0017,17,es,"go así, una que es de manos y sí me hace como mucho sentido con el color porque también trae así 
como unas cosas cafecita y sí, no sé, ahorita antes Cris, se me olvidó el nombre, esta otra chica coincido con eso, 
como que yo enfocaba a Natura con ciertos productos como a lo mejor más limitados y ahorita con este 
comercial es como ir ampliando o tener esa diversidad de productos que ahora también para la piel, para el rostro. 
 
 
 
 
Speaker 1 - 17:45
 
 ¿OK, perfecto, muchas gracias Kenia y Regina era tu manita de la participación anterior o de esta? De la anterior. 
OK, y chicas ¿Cuál es el producto de esta publicidad? Bueno ya hablamos que es un cero, más bien ayúdenme a 
decir cuáles son los beneficios que está explicando, que están enseñando en el comercial. Los beneficios del 
producto ¿Cuáles serán? 
 
 
 
 
 
Speaker 2 - 18:07
 
 Reducir líneas de expresión. 
 
 
 
 
Speaker 1 - 18:09
Meeting Title: Q5_Rosacea 
MEX_0504_20h00_BC_2540años_Competencia....
Meeting created at: 18th Mar, 2026 - 10:19 PM
13 / 85
 
 OK, reducir líneas de expresión. ¿Tiene alguna otra? ¿Algún otro beneficio que nos estén diciendo en el video o 
todo es líneas de expresión? 
 
 
 
 
 
Speaker 5"
doc_e6f876a11a7cffdd,doc_e6f876a11a7cffdd_ch_0102,102,pt,"né? 
 
 
 
 
Speaker 5 - 02:13:38
 
 Qual deles? 
 
 
 
 
Speaker 3 - 02:13:41
 
 R4. 
 
 
 
 
Speaker 5 - 02:13:42
 
 R4? Lília? 
 
 
 
 
 
Speaker 2 - 02:13:48
 
 R3. 
 
 
Meeting Title: TR1 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:59 AM
101 / 105
 
Speaker 5 - 02:13:50
 
 R3... 
 
 
 
 
 
Speaker 2 - 02:13:54
 
 É... 
 
 
 
 
Speaker 5 - 02:14:01
 
 E, para finalizar, a gente vai falar de modo de uso, tá? Então, a gente tem quatro formas aqui de mostrar modo de 
uso. Qual delas transmite da melhor forma para vocês o modo de usar o produto? 
 
 
 
 
 
Speaker 2 - 02:14:23
 
 M2. 
 
 
 
 
Speaker 5 - 02:14:28
 
 M2. Lilian? 
 
 
 
 
 
Speaker 2 - 02:14:32
 
 É isso, foi eu que falei M2, Lílian. 
 
 
 
 
Speaker 5 - 02:14:34
 
 Ai, perdão, Andréia. 
 
 
Speaker 3 - 02:14:36
Meeting Title: TR1 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:59 AM
102 / 105
 
 Eu fico na dúvida, mas eu gostei da M2 também. 
 
 
 
 
 
Speaker 4 - 02:14:43
 
 Eu também fico com M2, eu tava ouvindo tudo. 
 
 
 
 
Speaker 5 - 02:14:47
 
 O que tem M2, gente? 
 
 
 
 
Speaker 3 - 02:14:56
 
 Tem a imagem da pessoa, o movimento que ela está fazendo e a descrição. Acho que está"
doc_7125fa2ef3d8b81c,doc_7125fa2ef3d8b81c_ch_0108,108,pt,"normalmente ele é mais caro, é isso? 
 
 
 
 
Speaker 7 - 01:54:27
 
 É mais caro. 
 
 
 
 
Speaker 1 - 01:54:30
 
 Interessante. Muito bom, gente. E essa história de testado em homens? Eu acho totalmente desnecessário essa 
informação. 
 
 
 
 
Speaker 2 - 01:54:43
 
Meeting Title: DG1_Jack Pearson_2610_17h30.m4a Meeting created at: 12th Mar, 2026 - 1:20 PM
83 / 92
 
 Testado em homens? 
 
 
 
 
Speaker 1 - 01:54:44
 
 Porra! 
 
 
 
 
 
Speaker 2 - 01:54:46
 
 Não, mas vai ser testado no que a gente fez. 
 
 
 
 
Speaker 1 - 01:54:49
 
 Tá, beleza. 
 
 
 
 
 
Speaker 4 - 01:54:51
 
 Tá testando no público certo, mas também não há necessidade de dizer onde é que tá testando. 
 
 
 
 
Speaker 1 - 01:54:57
 
 Tá. É estranho. 
 
 
 
 
Speaker 7 - 01:55:01
 
 A informação mais relevante que tem aí é produto com refil. 
 
 
 
 
 
Speaker 2 - 01:55:05
 
 Exatamente. Eu colocaria muito maior o produto com refil e tiraria os outros dois fora tranquilamente. 
 
Meeting Title: DG1_Jack Pearson_2610_17h30.m4a Meeting created at: 12th Mar, 2026 - 1:20 PM
84 / 92
 
 
 
 
Speaker 1 - 01:55:14
 
 Não é uma coisa de liberdade. 
 
 
 
 
 
Speaker 3 - 01:55:15
 
 Eu faria muito diferente."
doc_9852515aa99fe494,doc_9852515aa99fe494_ch_0076,76,pt,"i no aplicativo do Boticário porque eu tive porquê, né? 
 
 
Meeting Title: EP4_Compras 
Digitais_3010_19h00.m4a
Meeting created at: 11th Mar, 2026 - 4:39 PM
68 / 71
 
 
 
 
Speaker 3 - 01:13:46
 
 Sim. 
 
 
 
 
 
Speaker 2 - 01:13:46
 
 Eu ia ganhar o brinde, por isso que eu entrei. 
 
 
 
 
 
Speaker 3 - 01:13:49
 
 Acabou me chamando. 
 
 
 
 
 
Speaker 2 - 01:13:50
 
 Eu nem sei se tem, nunca me ofereceram nada que me incentivasse a entrar lá, né? 
 
 
 
 
 
Speaker 3 - 01:13:56
 
 Perfeito, isso mesmo. Eu só compro porque eu gosto, porque alguém me indicou, porque me gera curiosidade 
quando vejo comercial, me gerou agora na novela, só por isso, porque senão ia passar despercebido também. 
Entendi, entendi. 
 
 
 
 
 
Speaker 2 - 01:14:13
 
 Deixa eu só ver se tem mais alguma pergunta aqui, senão a gente tá encerrando, tá? Já estão bastante aqui, né? 
Aproveitando aqui, só que eu tô olhando se tem mais alguma pergunta. Aí você lembrar de alguma coisa, de 
algum outro e-commerce, seja do Mercado Livre, seja do Shein também você entra, que você acha que poderia ser 
legal? 
 
Meeting Title: EP4_Compras 
Digitais_3010_19h00.m4a
Meeting created at: 11th Mar, 2026 - 4:39 PM
69 /"
doc_74ca043fafaaea8d,doc_74ca043fafaaea8d_ch_0091,91,pt,"ito bom, facilitou bastante. Só que tem aqueles também que gostam deixar lá e ele vai se virando sozinho. 
 
 
 
 
Speaker 1 - 01:30:15
 
 Aquele tem que apertar. 
 
 
 
 
 
Speaker 2 - 01:30:21
 
 Ou você deixa lá e ele sai sozinho. Esse você vai ter que apertar. Eu sempre aperto. Principalmente do velho. 
Porque você vai querer apertar a bala dele até o fim. Porque o homem é bem molinho, você vai querer ficar 
apertando o outro. Ou seja, deixa ele em pé e que ele se vire. 
 
 
 
 
Speaker 1 - 01:30:39
 
 Eles podem dizer aqui no mapa que eles falavam, gente, aqui, que, ó, aproveitar todo o seu produto até a última 
bota? Pode falar isso? Pode, pode. 
 
 
 
 
 
Speaker 2 - 01:30:49
 
 Até porque é uma coisa bem fina. Essa embalagem é bem molinha, você pode até cortar com a tesoura. 
 
 
 
 
Speaker 1 - 01:30:57
 
 Corta com a tesoura e tira o resto. Tesoura por ser morrinha, né? 
 
 
 
 
 
Speaker 2 - 01:31:02
 
 Vocês acham que nesse formato que a. 
 
 
Speaker 1 - 01:31:12
Meeting Title: DG7_Anima_0712_13h00.mp3 Meeting created at: 18th Mar, 2026 - 4:42 PM
102 / 107
 
 Gente tem o protótipo mesmo, o formato que eles vão propor, vai mudar a experiência de vocês? Isso que vocês"
doc_b5d06e16e286306b,doc_b5d06e16e286306b_ch_0036,36,pt,"a correr é interessante ele separa bem o que é proteção que aí ele garante 
com o rolô dele e o que é perfumação que ele usa esses todos esses outros produtos aí que o Will comentou 
nessa graduação vai vamos. 
 
 
 
 
 
Speaker 3 - 43:00
 
 Dizer assim E pensando em visão de marca, ele trouxe alguma visão de boticário também, teve exercício de... 
Vocês conseguiram fazer o exercício de persona, o que veio da visão em relação às marcas? 
 
 
 
 
 
Speaker 2 - 43:21
 
Meeting Title: EP Download_3Cs 
Perfumes_Adriana_William.m4a
Meeting created at: 20th Mar, 2026 - 4:47 PM
23 / 36
 Teve esse momento de abandono da marca, do boticário, que nem o Will contou na vida dele, ele fez esse... Essa 
virada para a altura e depois não largou mais, né? 
 
 
 
 
 
Speaker 3 - 43:42
 
 Tá falhando, Adri, não consegui ouvir. 
 
 
 
 
 
Speaker 2 - 43:51
 
 Oi, Will. 
 
 
 
 
 
Speaker 4 - 43:55
 
 O que ela tá falando é... A gente tá bem ruim da Adrila, né? 
 
 
 
 
 
Speaker 2 - 44:07
 
 Ele usava, você tá me escutando agora? O que eu falo? Ele usava a Boticário e nunca mais saiu da Mara. Will, fala 
aí. 
 
 
 
 
 
Speaker 4 - 44:16
 
 Deu pra entender que ele usava a. 
 
 
 
 
 
Speaker 3 -"
doc_ee180b4e719d4d7e,doc_ee180b4e719d4d7e_ch_0075,75,pt,"ira do Uber ainda. Aquele super móvel. A gente ainda retira a peça pra troca. Só que você se 
esquece do problema do negócio. Você vai ter que mandar outro pedido com valor mínimo. Se você não mandar o 
pedido com valor mínimo... Eu não tenho problema de sair sem pedido. Não vem a péssima. Eu não tenho esse 
problema. Eu não tenho esse problema não. Lembra, mês passado, a Demílius, a mulher comprou, por essa luz 
que está me iluminando, a mulher comprou 500 reais de discutir. Eu olhei pra ela e falei, eu mesmo falei, porque 
eu quero só assim, viu? 46, que ela ia superar. 46! E ela que miudinha! 
 
 
 
 
Speaker 1 - 01:31:00
 
 Falei, 46, vai ficar bonito aqui, vai ficar legal, vai levantar. Ó, 6 sutis, hein? Voltou os 6. Eu falei agora, liguei pra 
minha gente e falei assim, me socorrem que eu sei que só pode trocar no máximo 4. Me socorrem, pelo amor 
deus, que eu sou [NOME], eu preciso trocar nessa data pra chegar nessa... Por quê? Porque tudo de 
sutis. Era meia-dia só 4, meia-dia só 4. Falei, não, dá jeitinho aí, tu sabe que a gente é brava, né? Não, o máximo é 
três, o máximo é três. O máximo é três por pedido, mas de jeitinho lá ela faz DH4. Aí nesse caso, o que ela fez"
doc_304cab7668293378,doc_304cab7668293378_ch_0050,50,es,"izá está en otro. Y si pienso que es 
de pasiflora como dice Blanquita, porque es moradito, entonces pienso que. Para relajarte. 
 
 
 
 
Speaker 1 - 01:04:21
 
 Para relajarte. OK. ¿Oigan y habían visto una publicidad similar a esta, 
 
 
 
 
 
Speaker 4 - 01:04:28
 
 No? Cada una de. Sí, o sea, cada una de las líneas tiene su publicidad como bien identificada. 
 
 
Speaker 1 - 01:04:39
Meeting Title: Q2_Rosacea 
MEX_0404_15h00_Consultoras.m4a
Meeting created at: 18th Mar, 2026 - 10:14 PM
41 / 76
 
 
 OK. 
 
 
 
 
 
Speaker 4 - 01:04:40
 
 Esta línea es Todo Día, la otra línea que nos mostraste era Ecos y la otra era Crono, o sea, en otra parte no la he 
visto. 
 
 
 
 
 
Speaker 2 - 01:04:53
 
 Pero ni en otra marca. 
 
 
 
 
 
Speaker 4 - 01:04:56
 
 ¿No, en Natura si ya las identificamos así Todo Día, Lumina, Crono, ya las tenemos identificadas por la línea no? 
 
 
 
 
Speaker 1 - 01:05:10
 
 Oigan, y hablando sobre Natura, ¿Cuál es el mensaje que, o sea, cómo queda Natura aquí a partir de esta 
publicidad? ¿Qué piensan de la marca Natura? ¿Qué piensas tú Lore? ¿Es novedoso o tú di? 
 
 
 
 
 
Speaker 2 - 01:05:28
 
 Sí, para mí siempre Natura es súper novedoso, me tan solo"
doc_a0b281c2785ae1ed,doc_a0b281c2785ae1ed_ch_0076,76,pt,"í vem 
óleozinho, vem hidratantezinho, o negócio ali, já vem pacote completo. 
Meeting Title: DG5_Radiosa_CFs_0412_15h30.m4a Meeting created at: 13th Mar, 2026 - 10:42 AM
63 / 92
 
 
 
 
Speaker 1 - 01:15:36
 
 Gente, qual o benefício? Quais são os benefícios que essa linha todo dia oferece? 
 
 
 
 
 
Speaker 4 - 01:15:45
 
 Quando eu vejo o pacote todo, Eu volto lá no que eu falei de não brigar os cheiros. Ele vem todo prontinho, você já 
vê se é de lavanda, se é de alfazema, você já pega tudo certinho, né? Você já pega o kit ali prontinho. Eu acho isso 
uma vantagem. 
 
 
 
 
Speaker 1 - 01:16:09
 
 Que mais, gente? Você vê algum benefício nessa marca todo dia ou em algum produto da marca? 
 
 
 
 
 
Speaker 3 - 01:16:18
 
 Eu acho que é o custo-benefício mesmo. Ela é uma marca boa e não é cara. Então o custo-benefício é bem 
assistido. 
 
 
 
 
Speaker 1 - 01:16:27
 
 Não é o produto que vocês usam, né? 
 
 
 
 
 
Speaker 6 - 01:16:32
 
 Não, eu não uso. 
 
 
 
 
 
Speaker 4 - 01:16:34
 
Meeting Title: DG5_Radiosa_CFs_0412_15h30.m4a Meeting created at: 13th Mar, 2026 - 10:42 AM
64 / 92
 Não é o que eu mais uso. Geralmente eu ganho sabonetes e aí eu enfio ele na gaveta. E"
doc_c81de68b7ac9189d,doc_c81de68b7ac9189d_ch_0100,100,pt,"ora que vocês já viram tudo? Gabi, me conta. 
 
 
 
 
 
Speaker 8 - 01:50:36
 
 Eu sempre tive uma imagem bem boa da Natura, sempre usei os produtos, então acho que só agregou mais com 
tudo que eu vi. Tanto para a inclusão, que tem todos os tipos de pessoa, todos os tipos de pele, eu gostei bastante 
disso querendo ou não, não é uma coisa que você repara muito na marca, normalmente você só vai lá e compra o 
produto e tá interessado no que o produto vai te proporcionar, mas isso também é bem interessante, então acho 
que você agregou, 
 
 
 
 
 
Speaker 3 - 01:51:14
 
 Caroline. 
 
 
 
 
 
Speaker 5 - 01:51:17
 
 É, pra mim também só fez agregar, né? Porque é assim, eu já uso produtos da natura, conheço, mas não conhecia 
tão profundamente, né? E hoje eu vi que são produtos vegano, eles visam muito ser produtos naturais, depois a 
gente acha, né? Que é que tem muita química, que é feito em laboratório e não tem muita com muitos benefícios. 
Pra mim só fez agregar. 
 
 
 
 
 
Speaker 3 - 01:51:44
 
 Larissa? 
 
 
 
 
Speaker 4 - 01:51:46
 
Meeting Title: Q7_Rosacea 
BR_0504_14h00_AB1_1824anos_Natura.m4a
Meeting created at: 18th Mar, 2026 - 10:26 PM
87 / 100
 
 Bom, pra mim,"
doc_ac743f4f09e1e58c,doc_ac743f4f09e1e58c_ch_0041,41,pt,"Meeting Title: DG3_Anima_0612_11h00.mp3 Meeting created at: 18th Mar, 2026 - 4:38 PM
49 / 170
 Você compra homem feminino e corta na sua, né? 
 
 
 
 
Speaker 3 - 33:50
 
 Você faz uma coisa chique e você não encaixa. 
 
 
 
 
Speaker 5 - 33:56
 
 Ele faz na impressão, olhando assim, de homem cortado. 
 
 
 
 
 
Speaker 2 - 33:59
 
 Parece uma coisa elegante, né? Uma coisa tão terroso, homem cortado. 
 
 
 
 
Speaker 5 - 34:05
 
 Nem parece natura. 
 
 
 
 
Speaker 1 - 34:06
 
 Nem parece natura? 
 
 
 
 
Speaker 5 - 34:08
 
 É porque natura é muito básico. Todo mundo tem, todo mundo usa. 
 
 
 
 
Speaker 3 - 34:15
 
 Ele é bem básico, né? Até o refil do masculino, ele parece uma garrafinha antiga que o pessoal colocava de bebida 
na geladeira. Eu vou te chamar nessa. O perfume dele era igual. 
 
 
Speaker 2 - 34:41
Meeting Title: DG3_Anima_0612_11h00.mp3 Meeting created at: 18th Mar, 2026 - 4:38 PM
50 / 170
 
 
 
 Aquelas bebidas de colocar cachaça? 
 
 
 
 
Speaker 3 - 34:43
 
 É, sabe umas de plástico. É quadradinha. O meu vô tinha uma luzinha. O meu vô tinha uma azul catupa 
transparente. Eu falava pra ele que o perfume dele tinha aquele de espirrar. 
 
 
 
 
Speaker 1 -"
doc_7244ee28c4ae4fdf,doc_7244ee28c4ae4fdf_ch_0087,87,pt,"essa descrição 
é mais fácil de encontrar do que as outras coisas que a gente já viu, mesmo não querendo comparar. 
 
 
 
 
 
Speaker 4 - 01:22:46
 
 Entendi. 
 
 
 
 
Speaker 3 - 01:22:46
 
 Ele não chama tanta atenção, né? 
 
 
 
 
Speaker 5 - 01:22:48
 
 Não, não chama. 
 
 
 
 
Speaker 1 - 01:22:50
 
 Muito bom. E o último aqui são as cartas de autocuidado, como você começa seu dia, guia seu dia inteiro. Os 
nossos pensamentos têm impacto significativo em nossas emoções, em nossos comportamentos, em nosso 
bem-estar geral. O que esse produto oferece? Inspire-se com as cartas Todo Dia Energia e sinta-se cheia de vida a 
cada novo dia. Modo de uso, são 30 cartas com mensagens positivas, ilustradas por artistas e escritas pelos 
expertos do bem-estar para ler e refletir a cada novo dia. O que vocês acharam das cartas de autocuidado? 
 
 
 
 
 
Speaker 6 - 01:23:29
 
 Eu gostaria, né? 
 
 
 
 
Speaker 5 - 01:23:31
 
 Eu acho legal. 
 
 
Meeting Title: Q1_Havana III_2607_14h.m4a Meeting created at: 20th Mar, 2026 - 4:44 PM
78 / 120
 
 
 
Speaker 3 - 01:23:33
 
 Eu também, eu gostei, porque eu acho que a gente lendo frases emoticionais, a gente cuidando da nossa mente,"
doc_e88651825b162294,doc_e88651825b162294_ch_0007,7,pt,"ue agora que ela tá realmente começando a investir, está começando a pegar mais. Ela vende de tudo pouco, ela 
tem bolsa, ela tem bijuterias, ela tem algumas coisas de artesanato, uns turbantes, ela tem umas coisas meio 
com uma referência de matriz africana, e aí ela tem os produtos. Ela vende Eudora, Mary Kay, Natura e Boticário. E 
ela tem pouco de tudo, mais de Natura e de Boticário, que roubam pouco mais a cena, mas como o nosso tema é 
perfume, o que dá para perceber? 
 
 
 
 
 
Speaker 2 - 08:47
 
 O tempo inteiro, talvez pela ficha de requisitamento, ela já tenha sacado pouco o que a gente queria falar de 
perfume, ela fica falando de perfume Natura, ela diz que ela vende muito, os dois principais produtos que ela 
vende são perfumes e sabonetes, principalmente todo dia, daquelas linhas mais tradicionais, algodão e 
macadâmia, Mas dá para perceber que kits de presentes são uma coisa que movimenta muito o negócio dela 
também. E aí ela fala muito de perfurnatura, mas o que a gente percebeu é que a maioria dos perfumes que ela 
tem lá são boticários, principalmente entre os femininos. Nos masculinos ela tinha pouco mais, principalmente 
Kayak e Signoreni, que são os mais"
doc_2ea20bb0263aff60,doc_2ea20bb0263aff60_ch_0051,51,pt,"o produto, né? A coisa pra mim, lá tá o A verde. É uma coisa mais viva, né? A gente 
sente aquela... É muito mais viva. 
 
 
 
 
Speaker 1 - 47:32
 
 Eu também gostei da primeira. A primeira? A primeira é que bater ficou. Eu sei que todos estão bonitos, porque a 
embalagem vem todos iguais. Só muda o tom. Só vai mudar o tom da cor, que ele ia ficar uma cor mais clarinha. 
Ali chama mais a natureza, convívio, desábito. 
 
 
 
 
 
Speaker 2 - 47:54
 
 É o que estava escrito ali, falando que a embalagem é inspirada na casca, negócio assim, não sei o quê. Então, a 
partir do momento que você vai pegar o negócio, já tem a embalagem na cor, você vai usando e ele continua lá na 
cor. Não vai ficando transparente. 
 
 
 
 
Speaker 1 - 48:13
 
 Não vai ficando transparente. O que te passa isso? 
 
 
 
 
 
Speaker 2 - 48:17
 
 Sim, essa é a ideia. E também a... 
 
 
 
 
Speaker 1 - 48:22
 
 A ideia da casca? 
Meeting Title: DG8_Anima_0712_15h00.mp3 Meeting created at: 18th Mar, 2026 - 4:45 PM
55 / 129
 
 
 
 
 
Speaker 2 - 48:23
 
 A referência em si, a referência. Você olha e fala, esse produto realmente é tal, em vez de ir usando e ficando 
transparente. 
 
 
 
 
Speaker 1 - 48:33
 
 Que"
doc_047d9aa2d7261b26,doc_047d9aa2d7261b26_ch_0079,79,pt,"pra conhecer. Então, isso 
eu acho que é uma forma, pra nós, excelente demonstrar o produto, né? 
 
 
 
 
Speaker 1 - 01:12:32
 
 Entendi. Agora, se a gente pensa nesse modelo novo, modelo difusão, Esse modelo está funcionando agora. E se 
a gente compara com outras marcas que vocês vendem ou já venderam, como o Dicário, Eldora, JT, o que esse 
modelo tem de bom ou de diferencial versus o modelo de outras marcas? 
 
 
 
 
Speaker 2 - 01:13:00
 
Meeting Title: DG3_Mercato_211123_14h00.mp3 Meeting created at: 16th Mar, 2026 - 4:38 PM
92 / 156
 
 Olha, é assim, eu acho que tanto Natura e a Universidade do Calvão, ela tem uma maior atenção com relação a 
gente, no sentido de divulgação e tudo mais. Já não vejo por parte que nem a Eudora que tem, não vejo isso. 
 
 
 
 
Speaker 1 - 01:13:15
 
 Como que essa atenção é traduzida? Mesmo mudando o líder? 
 
 
 
 
 
Speaker 2 - 01:13:19
 
 Mesmo mudando a empresa em si, entendeu? Que nem assim, a Eudora não tem cursos. Você não tem a 
presença... Nem liga, nem coisa. 
 
 
 
 
Speaker 1 - 01:13:30
 
 Está sempre mudando. 
 
 
 
 
 
Speaker 2 - 01:13:32
 
 Sempre está mudando de gerente. Eu estou com uma, de repente com outra. Então, não tem"
doc_dbba6e8dcfd5390a,doc_dbba6e8dcfd5390a_ch_0017,17,pt,", né, enfim. E lá não tinha nem embalagem dentro da loja que a gente acabou indo com ela, 
eles nem pacote de presente faziam. Então assim, ficou tão aberto que eu acho que pra nossa função dentro de 
presentes aqui, a gente acabou não conseguindo aproveitar muito essa experiência. Mas fomos lá, acho que foi 
legal pra aprofundar algumas outras coisas que a gente tentava pegar, mas também como a gente não tem 
expertise de pesquisa, também a gente não sabia exatamente o que perguntar, entendeu? 
 
 
Speaker 1 - 18:47
Meeting Title: EP6_Download_3Cs.m4a Meeting created at: 20th Mar, 2026 - 2:53 PM
14 / 50
 
 Não sei, acho que ficamos muito soltas e aí tem algumas coisas que eu acho que não dá muito pra gente 
aproveitar nosso segmento de cosmético em si. 
 
 
 
 
 
Speaker 2 - 18:58
 
 Eu queria até fazer complemento desse ponto da Mandinha sobre ficou pouco solto. A gente sabe que tinha o 
roteiro, né? A gente lê o roteiro. O roteiro da visita presencial da loja era muito... Era muito redundante versus a 
conversa online. A gente passou por todas as perguntas da conversa online, a gente se guiou pelo roteiro de 
vocês e a partir dele fez algumas perguntas extras, de acordo até com"
doc_2da4b14181ace08e,doc_2da4b14181ace08e_ch_0010,10,pt,"e seria, e aí você fosse falar, olha, 
nós vamos falar sobre o produto tal, aí passava assim esse curtinho para a gente falar, tá, é esse daqui, e aí a 
gente saberia já de qual você estaria falando. 
 
 
 
 
 
Speaker 2 - 11:32
 
 Tá, Cássia, o que você achou dessa propaganda? 
 
 
 
 
 
Speaker 4 - 11:37
 
 
Meeting Title: Q5_Rosacea 
BR_0404_16h30_AB1_2540anos_Concorrência...
Meeting created at: 18th Mar, 2026 - 10:25 PM
10 / 91
 Eu tentando correr o mouse aqui para poder tirar o mudo. Deixa eu falar, eu também achei ela bem rapidinha, né, e 
a gente também não consegue focar logo de início em quais são ali realmente as informações passadas, o que é 
que se trata ali. Dá pra ver que é algo de limpeza, dá a impressão de que é produto de limpreza, é produto corporal, 
remete ali banho, remete, como eu te falei, as palavras que eu coloquei aqui são banho, limpeza e cuidados. O 
som da água remete muito ao banho, à natureza, como a colega falou. Mas foi muito rapidinha mesmo. Também 
tive essa impressão do flashback aí que a colega falou. Ponto bem colocado. 
 
 
 
 
 
Speaker 2 - 12:21
 
 Agora me conta uma coisa. Dentro do que vocês lembram, tá? Que eu já entendi que passou"
doc_e88651825b162294,doc_e88651825b162294_ch_0014,14,pt,"agora, que era o... O kit. O kit. Ela faz kit de tudo. 
 
 
 
 
 
Speaker 2 - 15:57
 
 Porque o presente, além do perfume e do sabonete, o presente é outro ponto que movimenta o negócio dela. E aí 
ela brinca com isso. Toda vez que tem kit legal, ela compra, mesmo como investimento. E às vezes, quando esse 
kit está caro demais, ela desmembra o kit e transforma em outro kit que é mais barato. Então, por exemplo, ela já 
tinha lá uma miniatura, uma loção pós-barba de caiaque. Duas. Aí ela pega, desmembra aquele kit de perfume e 
Meeting Title: EP Download_3Cs 
Perfumes_Polly_Sabrina.m4a
Meeting created at: 20th Mar, 2026 - 5:06 PM
7 / 37
faz outro kit. 
 
 
 
 
Speaker 1 - 16:29
 
 E aí mistura linhas de produto também? 
 
 
 
 
 
Speaker 2 - 16:31
 
 Não. 
 
 
 
 
Speaker 1 - 16:32
 
 Não, dentro da mesma linha. 
 
 
 
 
 
Speaker 2 - 16:33
 
 Dentro da mesma linha. Inclusive, ela não mistura marcas. Ela falou uma coisa super interessante. A Poli 
questionou isso. A Poli falou assim, mas se uma cliente quiser que você coloque num kit de presente uma coisa 
de boticário de Natura? Aí ela falou assim, se ela quiser eu coloco, mas eu vou preferir colocar a embalagem 
diferente,"
